timestamp,node_id,gps_lat,gps_lon,pH,turbidity_NTU,dissolved_oxygen_mg_L,flow_rate_Lps,anomaly_type
2026-01-01 17:00:00,NODE_01,41.857097,-87.623471,6.785384060224329,4.677920641099911,7.899255379488715,25.62236161125334,none
2026-01-01 17:15:00,NODE_01,41.857097,-87.623471,6.664934584402665,4.502138213738983,3.2996004634085345,23.25999300966937,contamination
2026-01-01 17:30:00,NODE_01,41.857097,-87.623471,3.2616697873910208,4.280669331366605,5.0641333315080415,21.561316602599046,contamination
2026-01-01 17:45:00,NODE_01,41.857097,-87.623471,6.711814601241559,3.41364670316115,3.725666650662438,23.29112921939555,contamination
2026-01-01 18:00:00,NODE_01,41.857097,-87.623471,6.623613565745125,2.9151659507443948,5.73320610830215,25.194703883314894,contamination
2026-01-01 18:15:00,NODE_01,41.857097,-87.623471,4.168248461367502,2.804525051409483,8.532557687472245,23.392012328031182,none
2026-01-01 18:30:00,NODE_01,41.857097,-87.623471,4.443238899143103,3.268324835835596,5.128148901262173,24.874504258316797,contamination
2026-01-01 18:45:00,NODE_01,41.857097,-87.623471,4.328282515586857,3.7085258632452858,5.846537867493391,26.509058372964375,contamination
2026-01-01 19:00:00,NODE_01,41.857097,-87.623471,9.10733038346176,4.49213994862107,6.111339959886907,24.239861925426414,none
2026-01-01 19:15:00,NODE_01,41.857097,-87.623471,7.255798597493364,3.968177082539273,6.242009302173532,24.730342771593342,none
2026-01-01 19:30:00,NODE_01,41.857097,-87.623471,1.4317815547427415,4.948442555998784,3.990728338009216,25.406758326865376,contamination
2026-01-01 19:45:00,NODE_01,41.857097,-87.623471,7.678945067219358,3.08954964758435,8.06754423128255,22.75627615462472,none
2026-01-01 20:00:00,NODE_01,41.857097,-87.623471,7.163999222574383,3.3543222667273684,3.8000255899859328,23.219828704597948,contamination
2026-01-01 20:15:00,NODE_01,41.857097,-87.623471,4.931958445234491,5.045982883287057,6.646829295729134,25.468644281971347,none
2026-01-01 20:30:00,NODE_01,41.857097,-87.623471,8.746985976471965,4.7637305356972295,5.632941058952344,24.434853822939687,contamination
2026-01-01 20:45:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.358298340908286,3.1249704551480475,24.56204045758017,contamination
2026-01-01 21:00:00,NODE_01,41.857097,-87.623471,5.412119544524241,5.680346586753336,7.626081208999139,24.429331283902048,none
2026-01-01 21:15:00,NODE_01,41.857097,-87.623471,7.8179012805146595,4.622667687389199,5.286927096065816,25.84684349555896,contamination
2026-01-01 21:30:00,NODE_01,41.857097,-87.623471,6.548017642485212,5.930227576581439,4.3647566685227615,25.032971502790538,contamination
2026-01-01 21:45:00,NODE_01,41.857097,-87.623471,7.036752103833548,3.957011709406519,8.822628802484127,25.052632678722244,none
2026-01-01 22:00:00,NODE_01,41.857097,-87.623471,7.035455515887571,3.873853349593973,3.65941604646957,26.212699778449686,contamination
2026-01-01 22:15:00,NODE_01,41.857097,-87.623471,7.035455515887571,3.855772963661712,3.394554800749134,26.78926332922806,contamination
2026-01-01 22:30:00,NODE_01,41.857097,-87.623471,6.152857802124513,4.403083393696855,5.571388679568846,27.7447901277681,contamination
2026-01-01 22:45:00,NODE_01,41.857097,-87.623471,7.628552723143854,4.182057147919716,8.894785804505478,23.510881999893115,none
2026-01-01 23:00:00,NODE_01,41.857097,-87.623471,9.68726002786018,3.085835467046804,3.229154834974368,28.08351366312896,contamination
2026-01-01 23:15:00,NODE_01,41.857097,-87.623471,3.678431807207628,4.480108576205011,4.147740970711906,22.73424312693325,contamination
2026-01-01 23:30:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.013477061980527,4.10320095241533,27.282273646680714,contamination
2026-01-01 23:45:00,NODE_01,41.857097,-87.623471,5.287982807934926,3.3110340047208244,3.545217572128389,23.42846275407896,contamination
2026-01-02 00:00:00,NODE_01,41.857097,-87.623471,5.742110407437118,3.323069563743198,4.306522876416572,24.275992847808897,contamination
2026-01-02 00:15:00,NODE_01,41.857097,-87.623471,3.798391049424724,4.833507857483394,3.9962980961794092,24.407266459860487,contamination
2026-01-02 00:30:00,NODE_01,41.857097,-87.623471,4.78886106249815,2.8968521864425583,8.104090680931325,23.078946417374,none
2026-01-02 00:45:00,NODE_01,41.857097,-87.623471,5.433466238973562,2.871196030589475,6.043118855333333,24.509480542249968,none
2026-01-02 01:00:00,NODE_01,41.857097,-87.623471,6.574083863949985,4.977323507740182,3.669790156515589,23.156395377359562,contamination
2026-01-02 01:15:00,NODE_01,41.857097,-87.623471,7.481535362094441,4.262065436945668,7.798075761407408,22.526987399109977,none
2026-01-02 01:30:00,NODE_01,41.857097,-87.623471,8.41608681704654,4.9300838102540485,7.025023721455362,24.321317092576674,none
2026-01-02 01:45:00,NODE_01,41.857097,-87.623471,5.228506322285567,3.1888054730050284,4.704277537013602,26.764217877480426,contamination
2026-01-02 02:00:00,NODE_01,41.857097,-87.623471,5.303764336866174,4.024520850722231,8.709572072168356,23.998372933590563,none
2026-01-02 02:15:00,NODE_01,41.857097,-87.623471,6.709822000741922,1.6876245048272964,4.645146108586962,25.790933915177348,contamination
2026-01-02 02:30:00,NODE_01,41.857097,-87.623471,6.684699736748975,4.030659830632323,5.6377653445391545,23.110903103042297,contamination
2026-01-02 02:45:00,NODE_01,41.857097,-87.623471,7.035455515887571,3.794033112326824,5.026740275850779,22.454188436164227,contamination
2026-01-02 03:00:00,NODE_01,41.857097,-87.623471,8.524296362923824,4.343059523555191,4.6408897541141645,25.060192777549066,contamination
2026-01-02 03:15:00,NODE_01,41.857097,-87.623471,5.365192408000016,3.1807984567770435,5.4892893608629345,27.012821119768194,contamination
2026-01-02 03:30:00,NODE_01,41.857097,-87.623471,7.393977956767953,3.7827275813713945,4.818439694800439,24.692834220315756,contamination
2026-01-02 03:45:00,NODE_01,41.857097,-87.623471,2.9454690611226875,5.06998277048037,3.873432743355537,25.619373711921636,contamination
2026-01-02 04:00:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.762871709109083,3.6212847545297135,26.62208915741074,contamination
2026-01-02 04:15:00,NODE_01,41.857097,-87.623471,7.606880475374772,4.564460391989159,7.609576825180344,24.32460701759281,none
2026-01-02 04:30:00,NODE_01,41.857097,-87.623471,10.90507641006552,3.7202643792172,8.579822142550228,5.462593141196737,leak
2026-01-02 04:45:00,NODE_01,41.857097,-87.623471,7.296572875466082,4.67916864329843,6.639105959529792,25.087535068061975,none
2026-01-02 05:00:00,NODE_01,41.857097,-87.623471,6.769834880813582,3.655789569066617,7.823335315820661,25.35443120129328,none
2026-01-02 05:15:00,NODE_01,41.857097,-87.623471,4.400509038627463,4.010809122979649,4.809875417144829,22.28093990909121,contamination
2026-01-02 05:30:00,NODE_01,41.857097,-87.623471,7.036752103833548,3.3082941798432275,7.929182980620089,24.82299098152215,none
2026-01-02 05:45:00,NODE_01,41.857097,-87.623471,7.146976296126542,4.025762215893221,8.287602113326605,24.37838042795123,none
2026-01-02 06:00:00,NODE_01,41.857097,-87.623471,7.274212566762742,4.710256299762649,7.7547926819361646,23.195124283450557,none
2026-01-02 06:15:00,NODE_01,41.857097,-87.623471,7.035455515887571,3.3999454918012777,4.746626279304694,5.490499337080927,leak
2026-01-02 06:30:00,NODE_01,41.857097,-87.623471,6.664003050003359,2.227727884059556,6.0940280065766,22.63141529432194,none
2026-01-02 06:45:00,NODE_01,41.857097,-87.623471,7.775049500982394,4.699482755916054,3.7174763333467293,22.1130109473055,contamination
2026-01-02 07:00:00,NODE_01,41.857097,-87.623471,8.596391179552715,3.519884366217547,7.866908937222078,24.47967491657757,none
2026-01-02 07:15:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.411057599911063,4.952872005354218,25.73251807720939,contamination
2026-01-02 07:30:00,NODE_01,41.857097,-87.623471,9.49455872615755,3.631107121693928,4.933773524227031,23.858466434885987,contamination
2026-01-02 07:45:00,NODE_01,41.857097,-87.623471,5.0977862263181,4.829323363639572,4.683880628845208,22.93830864640451,contamination
2026-01-02 08:00:00,NODE_01,41.857097,-87.623471,6.658741558086449,3.400987615145624,8.599353189747124,23.171454363734025,none
2026-01-02 08:15:00,NODE_01,41.857097,-87.623471,9.850054687400435,4.521836126865956,7.562646535342533,25.202819318765854,none
2026-01-02 08:30:00,NODE_01,41.857097,-87.623471,3.4264503676355647,5.978053939752291,8.007797387530973,26.88048036902992,none
2026-01-02 08:45:00,NODE_01,41.857097,-87.623471,9.106916914695542,4.186726398762156,4.859203714299268,25.535086829256972,contamination
2026-01-02 09:00:00,NODE_01,41.857097,-87.623471,6.887414371129534,4.564188355184362,6.782025473221781,26.33059039098886,none
2026-01-02 09:15:00,NODE_01,41.857097,-87.623471,7.033945358536714,3.931730862730215,6.890687022804129,22.807966995460774,none
2026-01-02 09:30:00,NODE_01,41.857097,-87.623471,10.33127327592513,2.67344087146352,3.94544111739766,24.268507667013818,contamination
2026-01-02 09:45:00,NODE_01,41.857097,-87.623471,6.014539831399093,2.6860687411094224,3.8287119749254592,25.907438817752638,contamination
2026-01-02 10:00:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.142386058756017,5.944959971557344,22.280636170275177,contamination
2026-01-02 10:15:00,NODE_01,41.857097,-87.623471,5.455599351643056,4.4763487151197605,4.58179554274577,23.391842721676408,contamination
2026-01-02 10:30:00,NODE_01,41.857097,-87.623471,6.53936951037342,4.527364378116469,5.719262891743311,25.792431277678325,contamination
2026-01-02 10:45:00,NODE_01,41.857097,-87.623471,6.988206154718959,1.8996830017290975,3.4916430713414464,24.76704119829855,contamination
2026-01-02 11:00:00,NODE_01,41.857097,-87.623471,5.6664461454272965,3.836823301450685,6.305675261914659,22.931736143692,none
2026-01-02 11:15:00,NODE_01,41.857097,-87.623471,3.681076270548827,3.8930704029978314,6.047760801788396,21.933170431305662,none
2026-01-02 11:30:00,NODE_01,41.857097,-87.623471,6.985303737450439,3.0817990077044746,7.8485488956377925,26.385375314163536,none
2026-01-02 11:45:00,NODE_01,41.857097,-87.623471,7.273368228315567,4.196421036326544,8.882488251240565,21.299325966804645,none
2026-01-02 12:00:00,NODE_01,41.857097,-87.623471,10.041027974912506,3.8075626058306695,8.70860407029645,25.32799531057148,none
2026-01-02 12:15:00,NODE_01,41.857097,-87.623471,6.871607245014967,4.180389311503939,4.616439027118857,23.57983588903598,contamination
2026-01-02 12:30:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.775120946563509,3.1818867781994045,25.950005016661052,contamination
2026-01-02 12:45:00,NODE_01,41.857097,-87.623471,6.096179889884819,5.142471131650314,5.06999921192683,22.81618009240267,contamination
2026-01-02 13:00:00,NODE_01,41.857097,-87.623471,6.428866313188399,4.184783371809045,6.960170180655873,28.30160094515868,none
2026-01-02 13:15:00,NODE_01,41.857097,-87.623471,5.667650646643197,3.633213756490487,8.289450173236684,24.982850825648597,none
2026-01-02 13:30:00,NODE_01,41.857097,-87.623471,5.938321178779362,3.889500039861415,8.406747537705343,25.23000637029441,none
2026-01-02 13:45:00,NODE_01,41.857097,-87.623471,7.036752103833548,3.691946509639444,7.155318368969761,23.21983176195076,none
2026-01-02 14:00:00,NODE_01,41.857097,-87.623471,7.783305612895872,5.045619628382069,3.1336914703460375,24.179332040817787,contamination
2026-01-02 14:15:00,NODE_01,41.857097,-87.623471,8.839583902216155,3.1180394543789456,4.246926560057717,24.218228932981756,contamination
2026-01-02 14:30:00,NODE_01,41.857097,-87.623471,6.139493740895693,3.260906852708671,6.867410155256283,27.07350503599355,none
2026-01-02 14:45:00,NODE_01,41.857097,-87.623471,9.032660579144682,4.927218272272612,7.35385553153292,24.980267699257706,none
2026-01-02 15:00:00,NODE_01,41.857097,-87.623471,5.152203721876962,4.689842817950895,4.06280329452314,25.195147101720885,contamination
2026-01-02 15:15:00,NODE_01,41.857097,-87.623471,8.176079615301635,4.11232245771067,5.847213588944532,25.178375856838823,contamination
2026-01-02 15:30:00,NODE_01,41.857097,-87.623471,6.283318586962638,4.153989991461673,8.5595274367734,25.32231889074292,none
2026-01-02 15:45:00,NODE_01,41.857097,-87.623471,6.016889135653399,4.422269232921709,7.74396305917516,22.295222277501843,none
2026-01-02 16:00:00,NODE_01,41.857097,-87.623471,7.344975869046369,3.418763194643632,5.785980861044649,27.453304704171096,contamination
2026-01-02 16:15:00,NODE_01,41.857097,-87.623471,4.291687729728828,4.61608855445448,6.575013956490823,23.063169683823585,none
2026-01-02 16:30:00,NODE_01,41.857097,-87.623471,9.900814840038256,2.3950021100616565,7.423633050475669,24.321796038612394,none
2026-01-02 16:45:00,NODE_01,41.857097,-87.623471,5.860574154812488,4.277241101939487,7.0844614494654365,26.676626888398467,none
2026-01-02 17:00:00,NODE_01,41.857097,-87.623471,8.860450853927205,4.677713326887139,7.076181058638296,27.281340487222067,none
2026-01-02 17:15:00,NODE_01,41.857097,-87.623471,10.695532491586295,4.154845327510767,4.682623390087853,25.588333661713236,contamination
2026-01-02 17:30:00,NODE_01,41.857097,-87.623471,9.953952111556116,4.052905069433097,5.59188474220503,23.622360507497707,contamination
2026-01-02 17:45:00,NODE_01,41.857097,-87.623471,7.035455515887571,3.837256627123341,4.444000129606994,24.571004371532474,contamination
2026-01-02 18:00:00,NODE_01,41.857097,-87.623471,4.964070341569739,4.76170080448234,5.69302401803387,24.629853460777806,contamination
2026-01-02 18:15:00,NODE_01,41.857097,-87.623471,5.766204133561628,4.472018169722266,5.023046937070407,24.682988228079726,contamination
2026-01-02 18:30:00,NODE_01,41.857097,-87.623471,6.381719579700289,4.657694981516447,3.410997189161014,22.53432300099733,contamination
2026-01-02 18:45:00,NODE_01,41.857097,-87.623471,4.570854412606884,4.484185987055187,5.984944107975279,26.269566840709256,contamination
2026-01-02 19:00:00,NODE_01,41.857097,-87.623471,8.52714249773106,2.649423905095601,4.581697982261738,24.581286006022694,contamination
2026-01-02 19:15:00,NODE_01,41.857097,-87.623471,6.9642259425787305,3.9904375721644056,7.763706974684443,23.296074388691114,none
2026-01-02 19:30:00,NODE_01,41.857097,-87.623471,7.036752103833548,4.30405163167599,8.80362073686558,23.631812910494865,none
2026-01-02 19:45:00,NODE_01,41.857097,-87.623471,3.657123132566738,3.3146297303616934,8.178183978187423,24.784177595379095,none
2026-01-02 20:00:00,NODE_01,41.857097,-87.623471,9.96124770904986,3.24658309722844,8.753317957483318,22.275042567778417,none
2026-01-02 20:15:00,NODE_01,41.857097,-87.623471,4.745764371481156,3.6991462587291006,4.494708001497819,25.69705515636496,contamination
2026-01-02 20:30:00,NODE_01,41.857097,-87.623471,4.487517479010939,2.7657222477016736,4.220022209995749,24.73149799573064,contamination
2026-01-02 20:45:00,NODE_01,41.857097,-87.623471,7.036752103833548,3.356977981613418,7.583286196009343,26.727936967655165,none
2026-01-02 21:00:00,NODE_01,41.857097,-87.623471,6.04738085652663,2.216729691055614,4.56761915019616,24.495778123817882,contamination
2026-01-02 21:15:00,NODE_01,41.857097,-87.623471,7.104594898620113,4.76305799060742,3.6573524384098155,22.7515006324377,contamination
2026-01-02 21:30:00,NODE_01,41.857097,-87.623471,7.808012211560277,4.165549905534822,8.319503075240878,22.58269775730002,none
2026-01-02 21:45:00,NODE_01,41.857097,-87.623471,7.078361074110981,3.263464731173011,6.318797714377188,23.793344121247383,none
2026-01-02 22:00:00,NODE_01,41.857097,-87.623471,5.32381558430839,2.8807218458729342,3.528286413991784,23.95204539218373,contamination
2026-01-02 22:15:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.5593366423943165,3.641871116064711,23.528509970129655,contamination
2026-01-02 22:30:00,NODE_01,41.857097,-87.623471,6.582764203677888,3.668879696635321,3.0390887032712515,24.57212334149368,contamination
2026-01-02 22:45:00,NODE_01,41.857097,-87.623471,8.522567732718088,3.358284404886048,3.0425701481873015,23.49043700128751,contamination
2026-01-02 23:00:00,NODE_01,41.857097,-87.623471,6.96820896010586,3.632643889529804,5.488174880875538,24.760711383752383,contamination
2026-01-02 23:15:00,NODE_01,41.857097,-87.623471,6.919726155212071,4.120827880347175,8.631929208579107,23.598429918613622,none
2026-01-02 23:30:00,NODE_01,41.857097,-87.623471,2.376768075959951,3.6292177681489743,4.065123169355875,25.32695810371788,contamination
2026-01-02 23:45:00,NODE_01,41.857097,-87.623471,6.854946858787279,4.938999307033027,5.094933471682719,23.91425435205079,contamination
2026-01-03 00:00:00,NODE_01,41.857097,-87.623471,7.035455515887571,4.316063250218271,4.1856177789299105,26.248712550517173,contamination
2026-01-03 00:15:00,NODE_01,41.857097,-87.623471,4.945694700087746,3.782517460306926,8.017085573796583,25.357844591800504,none
2026-01-03 00:30:00,NODE_01,41.857097,-87.623471,5.3866379619568105,4.32090017506474,5.901158044278104,24.669780551833583,contamination
2026-01-03 00:45:00,NODE_01,41.857097,-87.623471,7.371914155906743,4.338957325879694,6.83433650266141,24.06788664215616,none
2026-01-03 01:00:00,NODE_01,41.857097,-87.623471,9.658661976447796,4.6393865551816,5.562665719022604,22.100887954123092,contamination
2026-01-03 01:15:00,NODE_01,41.857097,-87.623471,6.584839333204741,3.919954569326576,5.319267125092399,26.49972664912691,contamination
2026-01-03 01:30:00,NODE_01,41.857097,-87.623471,8.131375233569006,3.5428107484612554,3.929999811515368,23.358236924490075,contamination
2026-01-03 01:45:00,NODE_01,41.857097,-87.623471,4.825591458154621,3.46309715357363,8.19303104741845,24.515500743719354,none
2026-01-03 02:00:00,NODE_01,41.857097,-87.623471,6.504112779748324,5.396623142289246,6.229867205976608,24.89510902741985,none
2026-01-03 02:15:00,NODE_01,41.857097,-87.623471,6.884981084419804,4.584319179768512,7.992099099333952,24.104135202748935,none
2026-01-03 02:30:00,NODE_01,41.857097,-87.623471,7.3560567780554384,4.549916839518295,6.71268004370331,26.411304123653068,none
2026-01-03 02:45:00,NODE_01,41.857097,-87.623471,5.655117422470192,4.401152242426085,5.290737206599718,22.547346166002907,contamination
2026-01-03 03:00:00,NODE_01,41.857097,-87.623471,7.83336100102891,4.27097313834306,6.858269766093782,26.980304752597032,none
2026-01-03 03:15:00,NODE_01,41.857097,-87.623471,7.30955640748172,3.707413724281805,4.80919291851155,25.3867388783785,contamination
2026-01-03 03:30:00,NODE_01,41.857097,-87.623471,6.153495923977116,4.819970457896787,5.506223492526377,24.00977166186432,contamination
2026-01-03 03:45:00,NODE_01,41.857097,-87.623471,6.455004797496717,2.2934314064128625,5.3532625740102535,24.026557551219092,contamination
2026-01-03 04:00:00,NODE_01,41.857097,-87.623471,8.128270069244824,4.6787421658436426,7.750278645432273,21.054170286260263,none
2026-01-03 04:15:00,NODE_01,41.857097,-87.623471,8.659113026830287,2.89577427975715,7.387830909770935,23.107053386863875,none
2026-01-03 04:30:00,NODE_01,41.857097,-87.623471,8.151248961954652,2.7998833209288145,8.454901528318146,23.84854690959646,none
